salary,educationType,jobTitle,qualification,gender,dateModify,skills,otherInfo
15000,Среднее профессиональное,охранник,автомеханик,Мужской,2021-08-17,,
17000,Среднее профессиональное,повар,экономист,Женский,2021-01-06,,
13000,,,,Мужской,2021-02-02,,
25000,Высшее,продавец,врач,Женский,2021-11-17,,
40000,Среднее профессиональное,менеджер,бухгалтер,Женский,2021-05-29,,
15000,Среднее профессиональное,продавец,товаровед,Женский,2021-06-17,"пунктуальн, исполнительн",
15000,Среднее профессиональное,,повар,Женский,2021-08-30,,
60000,Высшее,механик,инженер,Мужской,2021-09-26,,
50000,Высшее,директор,,Мужской,2020-08-29,,
15000,Среднее,,,,2019-05-17,,
20000,Высшее,товаровед,экономист,Женский,2021-09-22,"стрессоустойчив, внимательн",
40000,Среднее профессиональное,инженер,техник,Мужской,2021-05-14,"исполнительн, внимательн",
100000,Среднее,кладовщик,,Женский,2021-07-21,,
20000,,,,Мужской,2021-04-02,,
40000,Среднее,,,Мужской,2020-04-17,,
30000,,плотник,,Мужской,2020-11-12,,
40000,Высшее,техник,инженер,Мужской,2021-05-11,,
40000,Среднее профессиональное,продавец,,Женский,2021-06-21,опытн,
70000,Высшее,,инженер,Мужской,2020-04-13,"способн, ответствен",
20000,Среднее профессиональное,водител,,Мужской,2021-03-19,,
20000,Среднее,,конструктор,Женский,2021-06-16,,
65000,Высшее,инженер,инженер,Мужской,2020-09-24,"ответствен, внимательн, техническ, самостоятельн, Office, целеустремлен",водительский
30000,Среднее,,,Женский,2021-03-24,,
30000,Высшее,кладовщик,инженер,Мужской,2021-06-11,,
50000,Среднее,,,Мужской,2021-11-09,,
25000,Высшее,учител,,Женский,2021-09-02,"организаторск, самостоятельн, способн, исполнительн",
15000,Среднее профессиональное,,,Женский,2021-06-22,"пунктуальн, легкообуча, ответствен, коммуникабельн",
13000,Среднее профессиональное,,,Женский,2021-09-14,,
25000,Среднее,менеджер,,Женский,2021-08-08,,
25000,Среднее профессиональное,водител,техник,Мужской,2021-04-30,,
30000,Среднее,,,Женский,2020-10-01,,
18000,Высшее,оператор,,Женский,2021-09-20,исполнительн,
25000,Высшее,менеджер,менеджер,Женский,2021-10-14,"стрессоустойчив, делов, ответствен",семейный
15000,,,,Мужской,2021-11-18,,
30000,Высшее,экономист,экономист,Женский,2021-06-17,,
50000,Среднее,,,Женский,2021-07-08,,
15000,Среднее профессиональное,,автомеханик,Мужской,2020-10-06,,
20000,Среднее профессиональное,,электромонтажник,Мужской,2021-10-18,"организаторск, коммуникативн, целеустремлен, способн",
40000,Среднее профессиональное,,,Женский,2021-11-24,,
30000,Среднее профессиональное,,,Мужской,2020-04-26,"трудолюбив, ответствен",
15000,Среднее,дворник,,Женский,2021-04-15,,
40000,Высшее,,,Мужской,2019-05-17,"делов, организаторск, Office, техническ",женатый
40000,Высшее,контролер,,Мужской,2021-05-07,"делов, техник, Internet, Outlook, грамотн, оргтехник, оперативн",
29000,,продавец,,Женский,2021-10-06,,
25000,Среднее,воспитател,,Женский,2021-03-26,,
40000,Среднее профессиональное,кассир,,Женский,2021-08-17,,
20000,Высшее,менеджер,менеджер,Женский,2021-07-15,,
50000,Высшее,,экономист,Мужской,2020-04-09,"ответствен, исполнительн, внимательн, аккуратн",
50000,Среднее,,,Мужской,2021-07-29,,
10000,Среднее,,,Женский,2020-05-18,,
35000,Среднее профессиональное,электромонтер,,Мужской,2021-10-25,,
20000,Высшее,директор,учител,Женский,2021-07-17,,
15000,Среднее профессиональное,,,Женский,2021-06-12,,
25000,Высшее,бухгалтер,,Женский,2021-06-02,"целеустремлен, самостоятельн",свободный
35000,Среднее профессиональное,,,Мужской,2020-09-01,,
50000,Среднее,,,Мужской,2021-10-02,,
25000,Незаконченное высшее,продавец,,Женский,2021-10-05,,
20000,Среднее,повар,,Женский,2021-03-26,"ответствен, аккуратн",
24000,Среднее профессиональное,менеджер,фельдшер,Мужской,2021-07-31,,
25000,,,,Мужской,2021-01-26,,
40000,Высшее,директор,,Мужской,2021-01-31,"стрессоустойчив, делов, способн",
18000,Высшее,,,Женский,2021-08-05,,
25000,Среднее профессиональное,,,Женский,2021-11-20,,
50000,Высшее,директор,педагог,Мужской,2020-08-14,организаторск,
15000,Среднее профессиональное,грузчик,,Мужской,2020-06-17,,
100000,,тракторист,,Мужской,2021-10-15,,
12000,Среднее профессиональное,бухгалтер,,Женский,2021-02-09,"бухгалтерск, свободн",
20000,Среднее,,,Мужской,2021-04-19,,
25000,Незаконченное высшее,официант,,Женский,2021-10-04,ответствен,
25000,,,,Мужской,2020-08-05,,
45000,Высшее,диспетчер,экономист,Мужской,2021-11-23,,
30000,Среднее,,,Мужской,2020-06-29,,
20000,Незаконченное высшее,продавец,,Женский,2021-10-06,"ответствен, коммуникабельн",
25000,Среднее,,,Женский,2021-09-26,,
50000,Высшее,менеджер,экономист,Женский,2021-08-25,,
30000,Среднее,,,Мужской,2021-07-07,,
40000,Среднее профессиональное,бухгалтер,бухгалтер,Женский,2020-08-10,"Word, бухгалтерск, уверен, Excel, налогов",
200000,Среднее,машинист,,Мужской,2020-09-14,,
35000,,,,,2019-05-17,,
120000,Высшее,директор,,Мужской,2021-07-13,,
40000,Среднее профессиональное,водител,машинист,Мужской,2021-06-07,,
50000,Среднее профессиональное,водител,юрист,Мужской,2020-11-06,,
40000,Среднее профессиональное,слесар,,Мужской,2021-10-04,,
30000,Среднее профессиональное,,электросварщик,Мужской,2021-10-11,,
20000,Среднее профессиональное,кассир,продавец,Женский,2021-02-10,,
45000,Высшее,бухгалтер,экономист,Женский,2021-04-13,бухгалтерск,
15000,Среднее,,,Мужской,2021-08-06,трудолюбив,
40000,Незаконченное высшее,администратор,,Женский,2020-08-13,,
35000,Среднее,,,Мужской,2021-07-03,,
20000,,,,Мужской,2021-03-26,,
20000,Среднее,,,Мужской,2020-06-29,ответствен,
30000,,официант,,Женский,2021-08-10,,
25000,Среднее,,,Женский,2021-09-27,,
30000,Незаконченное высшее,,,Женский,2021-04-26,"Word, стрессоустойчив, PowerPoint, уверен, Excel, легкообуча, коммуникабельн",
